TAXA_NAME,stage,stage_code,CRUISE_NAME,STATION,CAST,EVENT_DATE,DAY,MONTH,YEAR,DEPTH,NET_MAX_DEPTH,abundance_staged_10m2,MEAN_LENGTH_UM,MEAN_LENGTH_TYPE,eqn,b,int,LengthType_eqn,Weight_unit_eqn,Weight_type_eqn,weight,PUBLISHED_MEAN_WEIGHT_UM,PUBLISHED_weight_type,PUBLISHED_weight_unit,FINAL_DryWeight_ug,Per_C_DW,convertedCARBON,ESD,biomass_ug,biomass_mg,esd_bins
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,9,12,19-Feb-22,19,2,2022,155,84,50.10912436,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1199.239492,1.199239492,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,1,1,07-Aug-23,7,8,2023,21,17,19119.79527,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,457585.5966,457.5855966,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,4,2,17-Feb-22,17,2,2022,65,65,5564.863317,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,133181.4104,133.1814104,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,2,2,08-Aug-23,8,8,2023,45,37.053,1353.505276,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,32392.84263,32.39284263,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,5,9,02-Feb-18,2,2,2018,78,77,579.8892115,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,13878.2318,13.8782318,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,5,3,17-Feb-22,17,2,2022,76,63,371.717181,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,8896.142749,8.896142749,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,1,1,16-Feb-22,16,2,2022,21,11,360.876928,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,8636.707772,8.636707772,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,MVCO,24,12-Aug-23,12,8,2023,19,17.02,31507.69231,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,754059.6528,754.0596528,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,2,12,05-May-23,2,5,2023,40,38,1401.037672,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,33530.41443,33.53041443,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,11,8,04-May-23,4,5,2023,1500,115,260.3641561,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,6231.180094,6.231180094,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,MVCO,35,25-Jul-18,25,7,2018,17,14,547198.1514,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,13095851.13,13095.85113,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,4,5,17-Jul-21,17,7,2021,65,60.673,226.9423764,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,5431.311435,5.431311435,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,12117.12627,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,289993.8193,289.9938193,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,4,9,13-Jan-23,13,1,2023,60,50,137.9013144,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,3300.331113,3.300331113,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,MVCO,30,05-Feb-18,5,2,2018,17,14,64647.92989,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1547190.289,1547.190289,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AR63,4,8,28-Nov-21,28,11,2021,65,61,433.484724,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,10374.39801,10.37439801,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,2,4,01-Feb-18,1,2,2018,48,44,42712.3241,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1022215.146,1022.215146,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,2,2,17-Jul-21,17,7,2021,46,40.565,392.6802859,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,9397.843459,9.397843459,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,3,5,01-Feb-18,1,2,2018,55,54,45031.41142,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1077716.836,1077.716836,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,7,23,04-Feb-18,4,2,2018,125,104,737.0067406,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,17638.45608,17.63845608,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,MVCO,1,29-Apr-23,5,5,2023,20,12,6896.572837,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,165052.6249,165.0526249,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,1,1,31-Jan-18,31,1,2018,22,18,2087.307648,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,49954.60996,49.95460996,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,2,2,20-Jul-18,20,7,2018,46,35,14498.38188,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,346983.3556,346.9833556,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,3,5,21-Jul-18,21,7,2018,50,49,26319.56777,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,629894.5649,629.8945649,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,4,8,01-Feb-18,1,2,2018,67,64,8348.189406,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,199793.5216,199.7935216,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,MVCO,16,14-Jan-23,14,1,2023,20,10,1502.48664,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,35958.34767,35.95834767,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,4,8,21-Jul-18,21,7,2018,65,62,5949.415723,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,142384.7329,142.3847329,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AR63,7,7,28-Nov-21,28,11,2021,125,119,697.5481831,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,16694.11189,16.69411189,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,2,2,30-Jul-22,30,7,2022,47,40,10998.90901,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,263232.0205,263.2320205,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,1,1,11-Jan-23,11,1,2023,21,16,1573.547369,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,37659.01264,37.65901264,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,5,8,13-Jan-23,13,1,2023,77,74,589.4462242,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,14106.95556,14.10695556,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,4,5,30-Jul-22,30,7,2022,65,49,610.2261775,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,14604.27298,14.60427298,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,1,1,16-Jul-21,16,7,2021,21,16.392,9210.675991,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,220435.0313,220.4350313,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,6,12,02-Feb-18,2,2,2018,95,93,3350.266665,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,80180.44906,80.18044906,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,MVCO,26,03-Aug-22,3,8,2022,17,11,2959.037078,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,70817.32454,70.81732454,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,6,2,12-Jan-23,12,1,2023,92,88,132.5650586,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,3172.620865,3.172620865,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,5,9,21-Jul-18,21,7,2018,76,62,678.5254725,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,16238.84978,16.23884978,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,2,11,13-Jan-23,13,1,2023,47,38,431.7214785,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,10332.19904,10.33219904,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,1,1,29-Jul-22,29,7,2022,21,17,4998.420765,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,119624.9916,119.6249916,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN617,2,2,20-Jul-18,20,7,2018,46,35,7249.190939,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,63579.12884,63.57912884,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,4,2,17-Feb-22,17,2,2022,65,65,271.4567472,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,2380.815135,2.380815135,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,2,4,01-Feb-18,1,2,2018,48,44,723.9376966,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,6349.305527,6.349305527,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,511.991251,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,4490.42631,4.49042631,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,5,3,17-Feb-22,17,2,2022,76,63,495.622908,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,4346.867533,4.346867533,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,1,1,16-Feb-22,16,2,2022,21,11,360.876928,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,3165.076061,3.165076061,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN695,5,8,13-Jan-23,13,1,2023,77,74,117.8892448,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,1033.949244,1.033949244,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,1,1,31-Jan-18,31,1,2018,22,18,397.582409,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,3487.001988,3.487001988,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN695,1,1,11-Jan-23,11,1,2023,21,16,374.6541355,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,3285.909249,3.285909249,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,MVCO,30,05-Feb-18,5,2,2018,17,14,2707.766697,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,23748.50506,23.74850506,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,5,9,02-Feb-18,2,2,2018,78,77,579.8892115,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,7733.946354,7.733946354,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,HRS2303,2,12,05-May-23,2,5,2023,40,38,175.129709,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,2335.694039,2.335694039,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,4,2,17-Feb-22,17,2,2022,65,65,2443.110725,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,32583.61581,32.58361581,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN617,3,5,21-Jul-18,21,7,2018,50,49,7519.876507,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,100292.1254,100.2921254,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN687,MVCO,26,03-Aug-22,3,8,2022,17,11,924.699087,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,12332.65422,12.33265422,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,MVCO,16,14-Jan-23,14,1,2023,20,10,276.7738548,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,3691.31569,3.69131569,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,4,8,01-Feb-18,1,2,2018,67,64,3913.213784,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,52190.2889,52.1902889,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,1,1,31-Jan-18,31,1,2018,22,18,1490.934034,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,19884.4945,19.8844945,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,1,1,11-Jan-23,11,1,2023,21,16,899.1699252,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,11992.17338,11.99217338,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN706,MVCO,24,12-Aug-23,12,8,2023,19,17.02,1750.42735,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,23345.34072,23.34534072,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,5,3,17-Feb-22,17,2,2022,76,63,991.2458161,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,13220.18381,13.22018381,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN706,1,1,07-Aug-23,7,8,2023,21,17,5735.938581,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,76499.85618,76.49985618,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,4778.585009,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,63731.69112,63.73169112,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,1,1,16-Feb-22,16,2,2022,21,11,206.2153874,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,2750.281799,2.750281799,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,2,4,01-Feb-18,1,2,2018,48,44,8687.25236,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,115861.3445,115.8613445,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,3,5,01-Feb-18,1,2,2018,55,54,12866.11755,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,171594.6097,171.5946097,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN687,2,2,30-Jul-22,30,7,2022,47,40,392.8181789,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,5238.991625,5.238991625,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN617,MVCO,35,25-Jul-18,25,7,2018,17,14,186343.1542,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,2485247.061,2485.247061,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,6,2,12-Jan-23,12,1,2023,92,88,132.5650586,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,1768.011943,1.768011943,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,7,23,04-Feb-18,4,2,2018,125,104,737.0067406,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,9829.413069,9.829413069,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,5,8,13-Jan-23,13,1,2023,77,74,825.2247139,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,11005.97069,11.00597069,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN687,1,1,29-Jul-22,29,7,2022,21,17,2104.598217,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,28068.89555,28.06889555,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN617,4,8,21-Jul-18,21,7,2018,65,62,2974.707861,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,39673.49377,39.67349377,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,MVCO,30,05-Feb-18,5,2,2018,17,14,19631.30855,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,261821.5414,261.8215414,"(256,512]"
Centropages typicus,Adult,ZOO_STAGE_000,EN608,3,5,01-Feb-18,1,2,2018,55,54,155822.9792,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,8064192.884,8064.192884,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN617,10,18,22-Jul-18,22,7,2018,161,167,2039.908769,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,105569.9093,105.5699093,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,AT46,11,7,17-Feb-22,17,2,2022,NA,175,32.46910434,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,1680.349853,1.680349853,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN668,8,15,19-Jul-21,19,7,2021,140,128.508,615.5544304,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,31856.33905,31.85633905,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN617,3,5,21-Jul-18,21,7,2018,50,49,526391.3555,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,27241947.53,27241.94753,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN608,11,19,03-Feb-18,3,2,2018,1650,195,5806.5123,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,300500.192,300.500192,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,HRS2303,6,9,04-May-23,3,5,2023,85,59,186.1705734,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,9634.749769,9.634749769,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN617,6,12,22-Jul-18,22,7,2018,91,79,642.123478,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,33231.34757,33.23134757,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,AR63,4,8,28-Nov-21,28,11,2021,65,61,27309.53761,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,1413330.563,1413.330563,"(512,1.02e+03]"
Centropages typicus,Adult,ZOO_STAGE_000,EN695,4,9,13-Jan-23,13,1,2023,60,50,5102.348632,1210,PL,log WW[ug] = (3.213 * log(PL[um])) -7.589,3.213,-7.589,PL,ug,WW,207.0090798,31.7,DW,ug,51.75226995,48,24.84108958,591.0300619,264058.1238,264.0581238,"(512,1.02e+03]"
