TAXA_NAME,stage,stage_code,CRUISE_NAME,STATION,CAST,EVENT_DATE,DAY,MONTH,YEAR,DEPTH,NET_MAX_DEPTH,abundance_staged_10m2,MEAN_LENGTH_UM,MEAN_LENGTH_TYPE,eqn,b,int,LengthType_eqn,Weight_unit_eqn,Weight_type_eqn,weight,PUBLISHED_MEAN_WEIGHT_UM,PUBLISHED_weight_type,PUBLISHED_weight_unit,FINAL_DryWeight_ug,Per_C_DW,convertedCARBON,ESD,biomass_ug,biomass_mg,esd_bins
Calanus finmarchicus,CV,ZOO_STAGE_024,AT46,9,12,19-Feb-22,19,2,2022,155,84,50.10912436,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,5681.172084,5.681172084,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN687,4,5,30-Jul-22,30,7,2022,65,49,3051.130887,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,345925.0155,345.9250155,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN668,9,14,19-Jul-21,19,7,2021,147,140.488,159.1756152,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,18046.69454,18.04669454,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN608,1,1,31-Jan-18,31,1,2018,22,18,99.39560226,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,11269.0758,11.2690758,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN706,2,2,08-Aug-23,8,8,2023,45,37.053,14888.55804,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,1688005.156,1688.005156,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,HRS2303,6,9,04-May-23,3,5,2023,85,59,44867.10818,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,5086853.257,5086.853257,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,AT46,5,3,17-Feb-22,17,2,2022,76,63,619.528635,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,70239.67853,70.23967853,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN608,7,23,04-Feb-18,4,2,2018,125,104,2211.020222,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,250676.6287,250.6766287,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN617,MVCO,35,25-Jul-18,25,7,2018,17,14,2957.827845,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,335346.6898,335.3466898,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN687,6,18,02-Aug-22,2,8,2022,94,77,121.7803832,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,13806.97273,13.80697273,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN687,3,22,02-Aug-22,2,8,2022,53,39,919.5481697,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,104254.6933,104.2546933,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN617,6,12,22-Jul-18,22,7,2018,91,79,171446.9686,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,19437971.51,19437.97151,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,HRS2303,MVCO,1,29-Apr-23,5,5,2023,20,12,1253.922334,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,142164.6985,142.1646985,"(512,1.02e+03]"
Calanus finmarchicus,CV,ZOO_STAGE_024,EN617,8,14,22-Jul-18,22,7,2018,132,121,90254.1068,2330,PL,log C[ug] = (2.5400 * log(TL[um])) -6.8110,2.54,-6.811,TL ,ug,C,55.2184281,236.2,DW,ug,236.2,48,113.376,980.3768958,10232649.61,10232.64961,"(512,1.02e+03]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,9,12,19-Feb-22,19,2,2022,155,84,50.10912436,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,575.6349562,0.575634956,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,1,1,07-Aug-23,7,8,2023,21,17,19119.79527,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,219641.0864,219.6410864,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,4,2,17-Feb-22,17,2,2022,65,65,5564.863317,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,63927.077,63.927077,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,2,2,08-Aug-23,8,8,2023,45,37.053,1353.505276,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,15548.56446,15.54856446,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,5,9,02-Feb-18,2,2,2018,78,77,579.8892115,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,6661.551266,6.661551266,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,5,3,17-Feb-22,17,2,2022,76,63,371.717181,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,4270.148519,4.270148519,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AT46,1,1,16-Feb-22,16,2,2022,21,11,360.876928,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,4145.61973,4.14561973,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN706,MVCO,24,12-Aug-23,12,8,2023,19,17.02,31507.69231,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,361948.6333,361.9486333,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,2,12,05-May-23,2,5,2023,40,38,1401.037672,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,16094.59892,16.09459892,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,11,8,04-May-23,4,5,2023,1500,115,260.3641561,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,2990.966445,2.990966445,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,MVCO,35,25-Jul-18,25,7,2018,17,14,547198.1514,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,6286008.544,6286.008544,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,4,5,17-Jul-21,17,7,2021,65,60.673,226.9423764,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,2607.029489,2.607029489,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,12117.12627,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,139197.0333,139.1970333,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,4,9,13-Jan-23,13,1,2023,60,50,137.9013144,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1584.158934,1.584158934,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,MVCO,30,05-Feb-18,5,2,2018,17,14,64647.92989,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,742651.3387,742.6513387,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AR63,4,8,28-Nov-21,28,11,2021,65,61,433.484724,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,4979.711047,4.979711047,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,2,4,01-Feb-18,1,2,2018,48,44,42712.3241,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,490663.2699,490.6632699,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,2,2,17-Jul-21,17,7,2021,46,40.565,392.6802859,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,4510.96486,4.51096486,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,3,5,01-Feb-18,1,2,2018,55,54,45031.41142,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,517304.0812,517.3040812,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,7,23,04-Feb-18,4,2,2018,125,104,737.0067406,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,8466.458917,8.466458917,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,HRS2303,MVCO,1,29-Apr-23,5,5,2023,20,12,6896.572837,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,79225.25993,79.22525993,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,1,1,31-Jan-18,31,1,2018,22,18,2087.307648,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,23978.21278,23.97821278,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,2,2,20-Jul-18,20,7,2018,46,35,14498.38188,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,166552.0107,166.5520107,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,3,5,21-Jul-18,21,7,2018,50,49,26319.56777,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,302349.3912,302.3493912,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,4,8,01-Feb-18,1,2,2018,67,64,8348.189406,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,95900.89039,95.90089039,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,MVCO,16,14-Jan-23,14,1,2023,20,10,1502.48664,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,17260.00688,17.26000688,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,4,8,21-Jul-18,21,7,2018,65,62,5949.415723,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,68344.6718,68.3446718,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,AR63,7,7,28-Nov-21,28,11,2021,125,119,697.5481831,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,8013.173706,8.013173706,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,2,2,30-Jul-22,30,7,2022,47,40,10998.90901,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,126351.3698,126.3513698,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,1,1,11-Jan-23,11,1,2023,21,16,1573.547369,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,18076.32607,18.07632607,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,5,8,13-Jan-23,13,1,2023,77,74,589.4462242,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,6771.338669,6.771338669,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,4,5,30-Jul-22,30,7,2022,65,49,610.2261775,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,7010.051031,7.010051031,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN668,1,1,16-Jul-21,16,7,2021,21,16.392,9210.675991,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,105808.815,105.808815,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN608,6,12,02-Feb-18,2,2,2018,95,93,3350.266665,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,38486.61555,38.48661555,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,MVCO,26,03-Aug-22,3,8,2022,17,11,2959.037078,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,33992.31578,33.99231578,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,6,2,12-Jan-23,12,1,2023,92,88,132.5650586,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,1522.858015,1.522858015,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN617,5,9,21-Jul-18,21,7,2018,76,62,678.5254725,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,7794.647893,7.794647893,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN695,2,11,13-Jan-23,13,1,2023,47,38,431.7214785,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,4959.455538,4.959455538,"(256,512]"
Centropages hamatus,Adult,ZOO_STAGE_000,EN687,1,1,29-Jul-22,29,7,2022,21,17,4998.420765,1130,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,23.93255734,9.58,DW,ug,23.93255734,48,11.48762752,457.0490453,57419.99596,57.41999596,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN617,2,2,20-Jul-18,20,7,2018,46,35,7249.190939,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,30517.98185,30.51798185,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,4,2,17-Feb-22,17,2,2022,65,65,271.4567472,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,1142.791265,1.142791265,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,2,4,01-Feb-18,1,2,2018,48,44,723.9376966,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,3047.666653,3.047666653,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,511.991251,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,2155.404629,2.155404629,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,5,3,17-Feb-22,17,2,2022,76,63,495.622908,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,2086.496416,2.086496416,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,AT46,1,1,16-Feb-22,16,2,2022,21,11,360.876928,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,1519.236509,1.519236509,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN695,5,8,13-Jan-23,13,1,2023,77,74,117.8892448,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,496.2956369,0.496295637,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,1,1,31-Jan-18,31,1,2018,22,18,397.582409,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,1673.760954,1.673760954,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN695,1,1,11-Jan-23,11,1,2023,21,16,374.6541355,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,1577.23644,1.57723644,"(256,512]"
Centropages hamatus,CIV,ZOO_STAGE_023,EN608,MVCO,30,05-Feb-18,5,2,2018,17,14,2707.766697,750,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,8.770513756,6,DW,ug,8.770513756,48,4.209846603,327.0705551,11399.28243,11.39928243,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,5,9,02-Feb-18,2,2,2018,78,77,579.8892115,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,3712.29425,3.71229425,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,HRS2303,2,12,05-May-23,2,5,2023,40,38,175.129709,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,1121.133139,1.121133139,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,4,2,17-Feb-22,17,2,2022,65,65,2443.110725,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,15640.13559,15.64013559,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN617,3,5,21-Jul-18,21,7,2018,50,49,7519.876507,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,48140.22017,48.14022017,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN687,MVCO,26,03-Aug-22,3,8,2022,17,11,924.699087,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,5919.674026,5.919674026,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,MVCO,16,14-Jan-23,14,1,2023,20,10,276.7738548,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,1771.831531,1.771831531,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,4,8,01-Feb-18,1,2,2018,67,64,3913.213784,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,25051.33867,25.05133867,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,1,1,31-Jan-18,31,1,2018,22,18,1490.934034,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,9544.557359,9.544557359,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,1,1,11-Jan-23,11,1,2023,21,16,899.1699252,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,5756.243222,5.756243222,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN706,MVCO,24,12-Aug-23,12,8,2023,19,17.02,1750.42735,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,11205.76355,11.20576355,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,5,3,17-Feb-22,17,2,2022,76,63,991.2458161,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,6345.688229,6.345688229,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN706,1,1,07-Aug-23,7,8,2023,21,17,5735.938581,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,36719.93096,36.71993096,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN668,MVCO,25,21-Jul-21,21,7,2021,NA,16.093,4778.585009,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,30591.21174,30.59121174,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,AT46,1,1,16-Feb-22,16,2,2022,21,11,206.2153874,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,1320.135263,1.320135263,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,2,4,01-Feb-18,1,2,2018,48,44,8687.25236,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,55613.44537,55.61344537,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,3,5,01-Feb-18,1,2,2018,55,54,12866.11755,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,82365.41265,82.36541265,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN687,2,2,30-Jul-22,30,7,2022,47,40,392.8181789,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,2514.71598,2.51471598,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN617,MVCO,35,25-Jul-18,25,7,2018,17,14,186343.1542,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,1192918.589,1192.918589,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN695,6,2,12-Jan-23,12,1,2023,92,88,132.5650586,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,848.6457325,0.848645732,"(256,512]"
Centropages hamatus,CV,ZOO_STAGE_024,EN608,7,23,04-Feb-18,4,2,2018,125,104,737.0067406,890,PL,log DW[ug] = (2.449 * log(PL[um])) -6.098,2.449,-6.098,PL,ug,DW,13.33693782,16,WW,ug,13.33693782,48,6.401730152,376.1131162,4718.118273,4.718118273,"(256,512]"
