"","taxa_name","stage","stage_code","cruise","station","cast","datetime_utc","day_night","sample_split_factor","volume_ml","zoo_aliquot","haul_factor","abundance_10m2","zooplankton_count","totcnt","primary_flag","secondary_flag","stage_code.x","stage_code.y","MEAN_LENGTH_UM","MEAN_LENGTH_TYPE","eqn","b","int","LengthType","Weight_unit","Weight_type","weight","PUBLISHED_MEAN_WEIGHT_UM","PUBLISHED_weight_type","PUBLISHED_weight_unit","convertedDW","Per_C_DW","Source","convertedCARBON","r","volume","density","ESD","biomass","biomass_mg"
"983","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L10",13,"2019-08-22 17:47:01","Day",0.75,13,128,7.56026405435352,0,0,415,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"984","Centropages hamatus","Adult","ZOO_STAGE_000","HRS2303","MVCO",1,"2023-04-29 11:57:00","Day",0.75,69.39,256,2.37602392875888,21196.9320312772,11,440,3,"No flowmeter revolutions available. Used distance to calculate volume sampled.","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,507296.791245562,507.296791245562
"985","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L9",13,"2022-08-01 08:26:47","Night",0.75,1.13,32,4.88431708583677,0,0,497,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"986","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L6",7,"2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,12689.9588578977,1,551,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,303703.167993874,303.703167993874
"987","Centropages hamatus","Adult","ZOO_STAGE_000","HRS2303","L11",8,"2023-05-04 00:23:59","Night",0.75,11.32,16,3.2809051866001,229.639228660467,1,685,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,5495.85400715849,5.49585400715849
"988","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L11",17,"2019-08-23 03:07:02","Night",0.75,23,128,6.37870055917432,0,0,441,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"989","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L8",16,"2022-08-01 13:59:37","Day",0.75,0.76,16,7.0361936467955,0,0,400,3,"Bongo net hit bottom","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"990","Centropages hamatus","Adult","ZOO_STAGE_000","EN627","L11",25,"2019-02-04 10:36:19","Night",0.75,27,128,2.67260379730177,0,0,498,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter.","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"991","Centropages hamatus","Adult","ZOO_STAGE_000","AT46","L9",12,"2022-02-19 00:45:00","Night",0.75,0.43,64,1.95296031008922,976.397817032644,3,419,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,23367.6967416301,23.3676967416301
"992","Centropages hamatus","Adult","ZOO_STAGE_000","EN657","L11",12,"2020-10-15 17:08:00","Day",0.75,6,8,5.16546642751336,284.608463080188,1,557,4,"This tow should not be used for quantitative purposes. 335 micron mesh net cod end came unglued.","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,6811.40836177937,6.81140836177937
"993","Centropages hamatus","Adult","ZOO_STAGE_000","HRS2303","L4",10,"2023-05-04 19:16:19","Day",0.75,61.97,128,9.59061499408541,0,0,722,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"994","Centropages hamatus","Adult","ZOO_STAGE_000","EN649","L6",19,"2020-02-05 04:42:00","Night",0.75,17,128,3.95299059489405,0,1,468,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"995","Centropages hamatus","Adult","ZOO_STAGE_000","EN655","L10",12,"2020-07-27 11:13:00","Day",0.75,9,64,4.92856392624534,0,0,479,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"996","Centropages hamatus","Adult","ZOO_STAGE_000","AT46","L6",6,"2022-02-17 13:54:00","Day",0.75,2.46,128,5.33248116380504,0,0,616,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"997","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L4",5,"2022-07-30 12:15:54","Day",0.75,4.22,512,3.02522603120712,18743.2807217013,3,536,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,448574.640589672,448.574640589672
"998","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L3",22,"2022-08-02 21:42:11","Day",0.75,6.91,256,3.40288674679754,0,0,460,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"999","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L9",18,"2019-08-23 16:15:02","Day",0.75,20,256,5.31473887989181,0,0,461,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1000","Centropages hamatus","Adult","ZOO_STAGE_000","EN649","MVCO",2,"2020-02-01 23:26:00","Night",0.75,13,32,4.39439447284545,24717.6995622076,151,633,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,591557.762056202,591.557762056202
"1001","Centropages hamatus","Adult","ZOO_STAGE_000","EN608","L3",5,"2018-02-01 10:24:59","Night",0.75,28.96,64,8.36654487080731,376315.016852448,81,750,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,9006180.71827934,9006.18071827935
"1002","Centropages hamatus","Adult","ZOO_STAGE_000","AR38","L7",9,"2019-09-21 07:10:05","Night",1,70,128,5.60631459766533,0,0,592,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1003","Centropages hamatus","Adult","ZOO_STAGE_000","EN668","L8",15,"2021-07-19 15:57:00","Day",0.14,1.87,16,3.36631364575441,0,0,410,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1004","Centropages hamatus","Adult","ZOO_STAGE_000","EN706","L1",1,"2023-08-07 18:07:32","Day",0.75,87.87,512,2.90759569711722,57713.4096240271,13,725,3,"Small hole near cod end of 335 um net","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,1381229.4850457,1381.2294850457
"1005","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L3",5,"2019-08-21 08:15:02","Night",0.75,88,1024,2.27824243361995,0,0,541,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1006","Centropages hamatus","Adult","ZOO_STAGE_000","EN695","MVCO",16,"2023-01-14 21:08:06","Day",0.75,7.41,128,3.24344049727227,68225.0987272772,45,470,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,1632801.08723706,1632.80108723706
"1007","Centropages hamatus","Adult","ZOO_STAGE_000","EN695","L7",7,"2023-01-12 23:19:52","Night",0.75,0.38,64,5.14808216156456,0,0,399,1,"TDR reading missing - Net max depth approximate","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1008","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L1",1,"2022-07-29 19:51:25","Day",0.75,9.07,512,3.8831061646446,195578.372254458,27,554,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,4680690.60821244,4680.69060821244
"1009","Centropages hamatus","Adult","ZOO_STAGE_000","AR38","L9",10,"2019-09-21 09:09:00","Night",1,36,128,5.7487561784793,0,0,541,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1010","Centropages hamatus","Adult","ZOO_STAGE_000","EN695","L4",9,"2023-01-13 04:44:21","Night",0.75,3.56,128,4.363285463812,6498.39275988075,2,506,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,155523.157336004,155.523157336004
"1011","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L2",2,"2022-07-30 03:50:30","Night",0.1,24.55,128,3.0926766072382,342797.005714988,29,513,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,8204008.99484895,8204.00899484895
"1012","Centropages hamatus","Adult","ZOO_STAGE_000","HRS2303","L10",7,"2023-05-03 19:38:14","Day",0.75,2.38,2,4.3783474786685,0,0,551,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1013","Centropages hamatus","Adult","ZOO_STAGE_000","EN649","L10",12,"2020-02-03 18:22:00","Day",0.75,7,4,7.07925786410899,0,0,665,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1014","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L5",22,"2019-08-24 03:21:02","Night",0.75,50,512,5.82605307164541,0,0,575,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1015","Centropages hamatus","Adult","ZOO_STAGE_000","EN644","L2",2,"2019-08-21 00:01:02","Night",0.75,58,512,3.89918451181606,280233.489847657,30,726,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,6706704.06403603,6706.70406403603
"1016","Centropages hamatus","Adult","ZOO_STAGE_000","EN695","L8",6,"2023-01-12 20:59:57","Day",0.75,1.14,128,7.42580178147928,0,0,425,3,"TDR reading missing - Net max depth approximate","adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1017","Centropages hamatus","Adult","ZOO_STAGE_000","EN668","L7",17,"2021-07-20 07:12:00","Night",0.75,2.61,64,4.036845695302,0,0,472,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1018","Centropages hamatus","Adult","ZOO_STAGE_000","EN687","L7",21,"2022-08-02 11:35:47","Day",0.75,1.12,32,6.90498357596698,0,0,501,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1019","Centropages hamatus","Adult","ZOO_STAGE_000","EN617","L3",5,"2018-07-21 07:38:01","Night",0.75,97.42,512,5.58834831957029,149236.025061314,9,696,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,3571599.72679713,3571.59972679713
"1020","Centropages hamatus","Adult","ZOO_STAGE_000","EN608","L10",21,"2018-02-03 23:44:59","Night",0.75,6.57,32,6.46453677137659,0,0,868,1,NA,"adult_10m2","ZOO_STAGE_000",1130,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",23.9325573388177,9.58,"DW","ug",23.9325573388177,48,"",11.4876275226325,565,755499102.514459,3.16778104158762e-08,4.57049045297862,0,0
"1021","Centropages hamatus","CIV","ZOO_STAGE_023","EN706","L3",20,"2023-08-11 21:12:03","Day",0.75,26.66,256,2.22404968447362,0,0,424,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1022","Centropages hamatus","CIV","ZOO_STAGE_023","EN608","L11",19,"2018-02-03 18:34:36","Day",0.75,2.83,32,5.91668683950931,0,0,655,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1023","Centropages hamatus","CIV","ZOO_STAGE_023","EN661","L2",2,"2021-02-04 02:24:00","Night",1,4.55,512,2.45282696994381,3080.37639397567,10,865,3,"TDR reading missing - Net max depth approximate","c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,27016.4835363466,27.0164835363466
"1024","Centropages hamatus","CIV","ZOO_STAGE_023","EN706","L11",9,"2023-08-09 18:53:18","Day",0.75,1.5,16,4.54850456892782,0,0,426,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1025","Centropages hamatus","CIV","ZOO_STAGE_023","EN657","L9",14,"2020-10-16 10:14:01","Night",0.75,3,4,5.87819580796366,0,0,768,4,"This tow should not be used for quantitative purposes. 335 micron mesh net cod end came unglued.","c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1026","Centropages hamatus","CIV","ZOO_STAGE_023","EN617","MVCO",35,"2018-07-25 01:43:00","Night",0.75,99.03,1024,2.2641276062876,0,248,528,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1027","Centropages hamatus","CIV","ZOO_STAGE_023","EN657","L5",7,"2020-10-14 23:50:00","Night",0.75,15,64,4.70803440201181,0,0,524,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1028","Centropages hamatus","CIV","ZOO_STAGE_023","EN687","MVCO",26,"2022-08-03 08:16:33","Night",0.75,9.85,256,2.85931049455324,0,42,537,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1029","Centropages hamatus","CIV","ZOO_STAGE_023","EN657","L10",9,"2020-10-15 08:42:00","Night",0.75,20,128,6.14800810045984,0,0,491,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1030","Centropages hamatus","CIV","ZOO_STAGE_023","EN655","L6",16,"2020-07-28 00:02:28","Night",0.75,80,256,4.2521220694958,0,0,525,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1031","Centropages hamatus","CIV","ZOO_STAGE_023","EN608","L1",1,"2018-01-31 20:46:13","Day",0.75,13.8,32,2.38516758134013,970.926829410289,40,649,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,8515.52711319975,8.51552711319975
"1032","Centropages hamatus","CIV","ZOO_STAGE_023","HRS2303","L5",3,"2023-05-03 04:50:00","Night",0.75,28.36,128,6.57686087057185,0,0,554,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1033","Centropages hamatus","CIV","ZOO_STAGE_023","EN617","L9",17,"2018-07-22 19:06:34","Day",0.75,9.09,32,7.8728533797652,0,0,619,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1034","Centropages hamatus","CIV","ZOO_STAGE_023","EN608","L2",4,"2018-02-01 06:24:59","Night",0.75,28.28,128,4.26819008663632,3109.11088907274,72,547,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,27268.4998208609,27.2684998208609
"1035","Centropages hamatus","CIV","ZOO_STAGE_023","EN644","L6",7,"2019-08-21 21:12:00","Day",0.75,60,512,4.3114738687308,0,1,551,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1036","Centropages hamatus","CIV","ZOO_STAGE_023","EN695","L2",11,"2023-01-13 10:46:29","Night",0.75,3.28,64,4.30137332073143,0,13,653,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1037","Centropages hamatus","CIV","ZOO_STAGE_023","EN627","L7",17,"2019-02-03 14:31:34","Day",0.75,11,128,2.6757904920685,0,0,271,3,"volume sampled calculated based on ship speed and winch wire angle not flowmeter.","c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1038","Centropages hamatus","CIV","ZOO_STAGE_023","AR32","L1",1,"2018-11-12 17:01:00","Day",1,50,64,2.25867054779548,0,1,482,3,"TDR reading missing - Net max depth approximate","c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1039","Centropages hamatus","CIV","ZOO_STAGE_023","EN706","L4",5,"2023-08-08 16:19:50","Day",0.75,38.46,64,3.98564840998357,0,0,748,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
"1040","Centropages hamatus","CIV","ZOO_STAGE_023","EN706","L5",6,"2023-08-08 21:21:10","Day",0.75,29.67,128,5.23407980671802,0,0,432,1,NA,"c4_10m2","ZOO_STAGE_023",750,"PL","log DW[ug] = (2.449 * log(PL[um])) -6.098",2.449,-6.098,"PL","ug","DW",8.77051375578097,6,"DW","ug",8.77051375578097,48,"",4.20984660277487,375,220893233.455532,3.97047642364588e-08,3.27070555148586,0,0
